,Innings Player,Innings Wickets Taken,last_five_matches_wickets,Average over bowled in 5 mts,total maiden over last 5 mts,Average runs conceed in last 5 mts,Average economy last 5 mts,match year 2018 or not,home away,oppo,fast or spin
0,RA Jadeja,0,0.0,7.0,0.0,34.0,4.85,0.0,0.0,0.0,0.0
1,RA Jadeja,0,0.0,7.0,0.0,34.0,4.85,0.0,0.0,0.0,0.0
2,RA Jadeja,0,0.0,7.0,0.0,34.0,4.85,0.0,0.0,0.0,0.0
3,RA Jadeja,0,0.0,7.0,1.0,34.0,4.85,0.0,0.0,0.0,0.0
4,RA Jadeja,0,0.0,7.0,2.0,34.0,4.85,0.0,0.0,0.0,0.0
5,RA Jadeja,0,0.0,6.6,3.0,36.4,5.574000000000001,0.0,0.0,0.0,0.0
6,RA Jadeja,0,0.0,5.8,3.0,30.8,5.442,0.0,0.0,0.0,0.0
7,RA Jadeja,0,0.0,5.0,3.0,25.2,5.31,0.0,0.0,0.0,0.0
8,RA Jadeja,0,0.0,4.0,2.0,20.8,5.54,0.0,0.0,0.0,0.0
9,RA Jadeja,1,3.0,6.2,1.0,21.8,5.436,0.0,1.0,1.0,0.0
10,RA Jadeja,1,1.0,4.4,0.0,22.8,5.331999999999999,0.0,1.0,1.0,0.0
11,RA Jadeja,1,2.0,4.8,0.0,28.2,4.997999999999999,0.0,1.0,1.0,0.0
12,RA Jadeja,3,6.0,7.0,0.0,32.8,4.8740000000000006,0.0,1.0,1.0,0.0
13,RA Jadeja,3,9.0,7.8,0.0,37.4,4.75,0.0,1.0,1.0,0.0
14,RA Jadeja,3,11.0,7.2,0.0,36.6,4.959999999999999,0.0,1.0,1.0,0.0
15,RA Jadeja,2,12.0,7.8,1.0,37.0,5.004,0.0,1.0,1.0,0.0
16,RA Jadeja,2,12.0,7.2,2.0,37.4,5.048,0.0,1.0,1.0,0.0
17,RA Jadeja,2,13.0,7.2,3.0,38.6,4.882,0.0,1.0,1.0,0.0
18,RA Jadeja,0,4.0,7.8,3.0,37.0,4.5760000000000005,0.0,1.0,1.0,0.0
19,RA Jadeja,0,9.0,8.0,3.0,35.4,4.2700000000000005,0.0,1.0,1.0,0.0
20,RA Jadeja,0,6.0,8.2,2.0,32.6,4.130000000000001,0.0,1.0,1.0,0.0
21,RA Jadeja,0,2.0,7.0,1.0,33.2,4.98,0.0,1.0,1.0,0.0
22,RA Jadeja,0,0.0,6.2,0.0,33.8,5.83,0.0,1.0,1.0,0.0
23,RA Jadeja,0,0.0,5.8,0.0,37.2,6.82,0.0,1.0,1.0,0.0
24,RA Jadeja,0,0.0,6.4,1.0,39.0,6.7700000000000005,0.0,1.0,1.0,0.0
25,RA Jadeja,0,0.0,7.0,2.0,40.8,6.720000000000001,0.0,1.0,1.0,0.0
26,RA Jadeja,0,0.0,8.0,3.0,39.2,5.6800000000000015,0.0,1.0,1.0,0.0
27,RA Jadeja,0,0.0,9.2,3.0,45.0,5.744,0.0,1.0,0.0,0.0
28,RA Jadeja,0,0.0,8.6,3.0,50.8,5.808,0.0,1.0,0.0,0.0
29,RA Jadeja,0,0.0,8.8,2.0,58.2,6.911999999999999,0.0,1.0,0.0,0.0
30,RA Jadeja,0,0.0,8.6,1.0,59.4,7.107999999999999,0.0,1.0,0.0,0.0
31,RA Jadeja,0,0.0,8.4,0.0,60.6,7.303999999999999,0.0,1.0,0.0,0.0
32,RA Jadeja,0,0.0,8.6,0.0,54.4,6.395999999999999,0.0,1.0,0.0,0.0
33,RA Jadeja,4,8.0,9.4,0.0,46.2,5.212,0.0,0.0,0.0,0.0
34,RA Jadeja,4,12.0,9.6,0.0,38.0,4.0280000000000005,0.0,0.0,0.0,0.0
35,RA Jadeja,4,4.0,9.0,0.0,36.0,3.752,0.0,0.0,0.0,0.0
36,RA Jadeja,0,12.0,9.6,1.0,37.8,3.968,0.0,1.0,0.0,0.0
37,RA Jadeja,0,8.0,9.4,2.0,39.6,4.184,0.0,1.0,0.0,0.0
38,RA Jadeja,0,12.0,9.6,3.0,43.4,4.676,0.0,1.0,0.0,0.0
39,RA Jadeja,0,4.0,7.4,3.0,37.0,4.036,0.0,1.0,0.0,0.0
40,RA Jadeja,0,0.0,5.4,3.0,30.6,3.396,0.0,1.0,0.0,0.0
41,RA Jadeja,0,0.0,3.6,2.0,20.4,2.2640000000000002,0.0,1.0,0.0,0.0
42,RA Jadeja,0,0.0,2.6,1.0,16.4,2.682,0.0,0.0,0.0,0.0
43,RA Jadeja,0,0.0,1.6,0.0,12.4,3.1,0.0,0.0,0.0,0.0
44,RA Jadeja,0,0.0,2.4,0.0,18.6,4.65,0.0,0.0,0.0,0.0
45,RA Jadeja,1,2.0,6.0,0.0,27.6,5.65,0.0,0.0,0.0,0.0
46,RA Jadeja,1,3.0,7.0,0.0,36.6,6.65,0.0,0.0,0.0,0.0
47,RA Jadeja,1,1.0,4.2,0.0,39.4,6.1,0.0,0.0,0.0,0.0
48,RA Jadeja,0,3.0,7.4,1.0,37.4,5.25,0.0,0.0,0.0,0.0
49,RA Jadeja,0,3.0,7.8,2.0,35.4,4.4,0.0,0.0,0.0,0.0
50,RA Jadeja,0,2.0,7.2,3.0,30.6,4.1,0.0,0.0,0.0,0.0
51,RA Jadeja,0,1.0,6.6,4.0,26.2,3.8659999999999997,0.0,0.0,0.0,0.0
52,RA Jadeja,0,0.0,6.0,5.0,21.8,3.632,0.0,0.0,0.0,0.0
53,RA Jadeja,0,0.0,6.0,5.0,22.2,3.6980000000000004,0.0,0.0,0.0,0.0
54,RA Jadeja,1,1.0,6.2,4.0,23.8,3.8259999999999996,0.0,0.0,0.0,0.0
55,RA Jadeja,1,2.0,6.4,3.0,25.4,3.9539999999999997,0.0,0.0,0.0,0.0
56,RA Jadeja,1,3.0,6.6,2.0,26.6,4.016,0.0,0.0,0.0,0.0
57,RA Jadeja,2,8.0,8.8,3.0,27.8,3.8299999999999996,0.0,1.0,1.0,0.0
58,RA Jadeja,2,5.0,7.4,4.0,29.0,3.6439999999999997,0.0,1.0,1.0,0.0
59,RA Jadeja,2,7.0,8.2,6.0,29.0,3.396,0.0,1.0,1.0,0.0
60,RA Jadeja,2,9.0,9.0,6.0,31.4,3.496,0.0,1.0,1.0,0.0
61,RA Jadeja,2,10.0,9.2,6.0,33.8,3.596,0.0,1.0,1.0,0.0
62,RA Jadeja,2,10.0,8.8,4.0,36.2,3.944,0.0,1.0,1.0,0.0
63,RA Jadeja,1,9.0,8.8,2.0,41.0,4.424,0.0,1.0,1.0,0.0
64,RA Jadeja,1,8.0,8.8,0.0,45.8,4.904,0.0,1.0,1.0,0.0
65,RA Jadeja,1,7.0,9.2,0.0,48.2,5.036,0.0,1.0,1.0,0.0
66,RA Jadeja,1,6.0,9.6,0.0,50.2,5.128,0.0,0.0,0.0,0.0
67,RA Jadeja,1,5.0,10.0,0.0,52.2,5.220000000000001,0.0,0.0,0.0,0.0
68,RA Jadeja,1,5.0,10.0,0.0,51.8,5.18,0.0,0.0,0.0,0.0
69,RA Jadeja,2,6.0,10.0,1.0,51.0,5.1,0.0,0.0,0.0,0.0
70,RA Jadeja,2,7.0,10.0,2.0,50.2,5.0200000000000005,0.0,0.0,0.0,0.0
71,RA Jadeja,2,8.0,10.0,3.0,49.8,4.9799999999999995,0.0,0.0,0.0,0.0
72,RA Jadeja,2,10.0,8.8,3.0,45.0,4.73,0.0,1.0,0.0,0.0
73,RA Jadeja,2,9.0,9.4,3.0,40.2,4.48,0.0,1.0,0.0,0.0
74,RA Jadeja,2,10.0,8.2,2.0,35.8,4.2700000000000005,0.0,1.0,0.0,0.0
75,RA Jadeja,0,6.0,8.2,1.0,36.8,4.37,0.0,1.0,0.0,0.0
76,RA Jadeja,0,8.0,8.2,0.0,37.8,4.470000000000001,0.0,1.0,0.0,0.0
77,RA Jadeja,0,4.0,8.8,0.0,43.2,4.779999999999999,0.0,1.0,0.0,0.0
78,R Ashwin,2,10.0,9.0,0.0,34.0,3.77,0.0,1.0,0.0,0.0
79,R Ashwin,2,10.0,9.0,0.0,34.0,3.77,0.0,1.0,0.0,0.0
80,R Ashwin,2,10.0,9.0,0.0,34.0,3.77,0.0,1.0,0.0,0.0
81,RA Jadeja,1,3.0,9.0,0.0,43.2,4.684,0.0,0.0,0.0,0.0
82,RA Jadeja,1,2.0,9.2,0.0,43.2,4.588000000000001,0.0,0.0,0.0,0.0
83,RA Jadeja,1,3.0,8.8,0.0,37.8,4.182,0.0,0.0,0.0,0.0
84,RA Jadeja,1,4.0,8.8,0.0,35.6,3.9620000000000006,0.0,0.0,0.0,0.0
85,RA Jadeja,1,5.0,8.8,0.0,33.4,3.742,0.0,0.0,0.0,0.0
86,RA Jadeja,1,5.0,9.2,0.0,36.6,3.928,0.0,0.0,0.0,0.0
87,JR Hazlewood,1,2.0,2.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0
88,JR Hazlewood,1,2.0,2.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0
89,RA Jadeja,0,2.0,7.6,0.0,37.0,4.146,0.0,0.0,0.0,0.0
90,JR Hazlewood,1,5.0,2.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0
91,RA Jadeja,0,4.0,8.8,0.0,37.4,4.364,0.0,0.0,0.0,0.0
92,RA Jadeja,0,3.0,8.4,0.0,34.6,4.396,0.0,0.0,0.0,0.0
93,RA Jadeja,2,8.0,6.0,0.0,31.8,4.406000000000001,0.0,0.0,0.0,0.0
94,RA Jadeja,2,4.0,6.8,0.0,29.0,4.4159999999999995,0.0,0.0,0.0,0.0
95,RA Jadeja,2,6.0,6.0,0.0,29.0,4.394,0.0,0.0,0.0,0.0
96,RA Jadeja,0,4.0,7.8,0.0,35.8,4.901999999999999,0.0,0.0,1.0,0.0
97,RA Jadeja,0,6.0,7.2,0.0,42.6,5.409999999999999,0.0,0.0,1.0,0.0
98,RA Jadeja,0,7.0,6.6,0.0,49.4,5.9399999999999995,0.0,0.0,1.0,0.0
99,RA Jadeja,2,4.0,8.6,2.0,50.4,5.75,0.0,0.0,0.0,0.0
100,RA Jadeja,2,4.0,9.4,4.0,51.4,5.56,0.0,0.0,0.0,0.0
101,RA Jadeja,2,6.0,9.6,6.0,45.6,4.839999999999999,0.0,0.0,0.0,0.0
102,RA Jadeja,0,6.0,7.8,6.0,33.0,3.44,0.0,0.0,0.0,0.0
103,RA Jadeja,0,6.0,6.0,6.0,20.4,2.04,0.0,0.0,0.0,0.0
104,RA Jadeja,0,4.0,4.0,4.0,13.6,1.3599999999999999,0.0,0.0,0.0,0.0
105,RA Jadeja,1,2.0,1.2,2.0,11.0,2.08,0.0,0.0,1.0,0.0
106,RA Jadeja,1,3.0,1.8,0.0,8.4,2.8,0.0,0.0,1.0,0.0
107,RA Jadeja,1,3.0,2.6,0.0,12.6,4.2,0.0,0.0,1.0,0.0
108,R Ashwin,1,4.0,9.0,0.0,34.0,3.77,0.0,1.0,1.0,0.0
109,MA Starc,0,4.0,9.0,0.0,27.0,3.0,0.0,1.0,1.0,1.0
110,R Ashwin,1,4.0,9.0,0.0,34.0,3.77,0.0,1.0,1.0,0.0
111,MA Starc,0,3.0,9.0,0.0,27.0,3.0,0.0,1.0,1.0,1.0
112,R Ashwin,1,3.0,9.4,0.0,40.4,4.262,0.0,1.0,1.0,0.0
113,MA Starc,0,2.0,9.0,0.0,27.0,3.0,0.0,1.0,1.0,1.0
114,MA Starc,4,13.0,8.6,0.0,27.0,3.0,0.0,0.0,0.0,1.0
115,MA Starc,4,6.0,9.0,0.0,27.0,3.0,0.0,0.0,0.0,1.0
116,MA Starc,4,9.0,9.0,0.0,36.6,4.108,0.0,0.0,0.0,1.0
117,R Ashwin,3,18.0,9.4,1.0,40.4,4.262,0.0,1.0,1.0,0.0
118,R Ashwin,3,17.0,9.6,2.0,40.4,4.2620000000000005,0.0,1.0,1.0,0.0
119,R Ashwin,3,15.0,9.4,3.0,43.6,4.508,0.0,1.0,1.0,0.0
120,R Ashwin,1,14.0,9.8,3.0,47.2,4.794,0.0,1.0,1.0,0.0
121,R Ashwin,1,11.0,10.0,3.0,50.8,5.08,0.0,1.0,1.0,0.0
122,R Ashwin,1,9.0,10.0,2.0,51.2,5.119999999999999,0.0,1.0,1.0,0.0
123,R Ashwin,2,6.0,9.4,2.0,51.0,5.208,0.0,1.0,1.0,0.0
124,R Ashwin,2,5.0,9.6,2.0,50.8,5.296000000000001,0.0,1.0,1.0,0.0
125,RA Jadeja,0,6.0,5.4,2.0,20.6,5.3420000000000005,0.0,1.0,1.0,0.0
126,R Ashwin,2,5.0,9.8,3.0,50.2,5.344,0.0,1.0,1.0,0.0
127,RA Jadeja,0,6.0,3.2,3.0,28.6,6.484,0.0,1.0,1.0,0.0
128,RA Jadeja,0,4.0,4.6,2.0,32.4,6.226000000000001,0.0,1.0,1.0,0.0
129,R Ashwin,2,6.0,9.4,1.0,53.0,5.6240000000000006,0.0,1.0,1.0,0.0
130,R Ashwin,2,8.0,9.4,1.0,55.8,5.904000000000001,0.0,1.0,1.0,0.0
131,R Ashwin,2,8.0,9.6,0.0,59.2,6.136,0.0,1.0,1.0,0.0
132,R Ashwin,3,9.0,9.4,1.0,54.2,5.648000000000001,0.0,1.0,1.0,0.0
133,R Ashwin,3,12.0,9.2,2.0,49.2,5.159999999999999,0.0,1.0,1.0,0.0
134,R Ashwin,3,13.0,8.8,3.0,40.8,4.4399999999999995,0.0,1.0,1.0,0.0
135,R Ashwin,2,12.0,9.2,3.0,35.8,3.94,0.0,1.0,0.0,0.0
136,R Ashwin,2,13.0,8.8,3.0,30.8,3.44,0.0,1.0,0.0,0.0
137,R Ashwin,2,13.0,8.8,2.0,34.2,3.6599999999999993,0.0,1.0,0.0,0.0
138,R Ashwin,2,10.0,10.0,1.0,39.8,4.1,0.0,1.0,1.0,0.0
139,R Ashwin,2,11.0,9.6,0.0,45.4,4.54,0.0,1.0,1.0,0.0
140,R Ashwin,2,10.0,10.0,0.0,47.6,4.76,0.0,1.0,1.0,0.0
141,R Ashwin,1,9.0,10.0,1.0,47.2,4.72,0.0,0.0,0.0,0.0
142,R Ashwin,1,8.0,10.0,2.0,46.8,4.68,0.0,0.0,0.0,0.0
143,R Ashwin,1,7.0,10.0,3.0,44.2,4.42,0.0,0.0,0.0,0.0
144,R Ashwin,0,5.0,10.0,4.0,43.8,4.38,0.0,0.0,0.0,0.0
145,R Ashwin,0,3.0,10.0,5.0,43.4,4.34,0.0,0.0,0.0,0.0
146,R Ashwin,0,2.0,10.0,5.0,45.6,4.5600000000000005,0.0,0.0,0.0,0.0
147,R Ashwin,0,0.0,4.0,4.0,37.8,3.78,0.0,0.0,1.0,0.0
148,R Ashwin,0,1.0,8.0,3.0,30.0,3.0,0.0,0.0,1.0,0.0
149,R Ashwin,0,0.0,6.0,2.0,20.0,2.0,0.0,0.0,1.0,0.0
150,R Ashwin,2,2.0,3.0,1.0,18.4,2.68,0.0,0.0,1.0,0.0
151,R Ashwin,2,4.0,2.0,0.0,16.8,3.3600000000000003,0.0,0.0,1.0,0.0
152,R Ashwin,2,6.0,3.0,0.0,25.2,5.040000000000001,0.0,0.0,1.0,0.0
153,RA Jadeja,2,13.0,6.6,0.0,36.6,5.758000000000001,0.0,0.0,1.0,0.0
154,R Ashwin,3,13.0,7.4,0.0,33.2,5.928000000000001,0.0,0.0,1.0,0.0
155,RA Jadeja,2,13.0,7.8,0.0,40.8,5.29,0.0,0.0,1.0,0.0
156,R Ashwin,3,9.0,4.8,0.0,41.2,6.816000000000001,0.0,0.0,1.0,0.0
157,R Ashwin,3,12.0,6.6,0.0,40.8,6.024000000000001,0.0,0.0,1.0,0.0
158,RA Jadeja,2,12.0,8.2,0.0,41.2,5.08,0.0,0.0,1.0,0.0
159,R Ashwin,1,5.0,9.6,0.0,41.2,5.224000000000001,0.0,0.0,1.0,0.0
160,RA Jadeja,1,5.0,9.0,0.0,45.2,5.2700000000000005,0.0,0.0,1.0,0.0
161,RA Jadeja,1,6.0,9.0,0.0,49.2,5.46,0.0,0.0,1.0,0.0
162,R Ashwin,1,10.0,8.4,0.0,41.6,4.4239999999999995,0.0,0.0,1.0,0.0
163,R Ashwin,1,8.0,9.4,0.0,42.4,4.4159999999999995,0.0,0.0,1.0,0.0
164,RA Jadeja,1,7.0,8.6,0.0,52.8,5.86,0.0,0.0,1.0,0.0
165,R Ashwin,0,4.0,8.6,0.0,39.4,4.7780000000000005,0.0,0.0,1.0,0.0
166,R Ashwin,0,3.0,7.6,0.0,36.4,5.140000000000001,0.0,0.0,1.0,0.0
167,RA Jadeja,1,3.0,8.2,0.0,54.8,7.008,0.0,0.0,1.0,0.0
168,RA Jadeja,1,3.0,7.4,0.0,56.8,8.156,0.0,0.0,1.0,0.0
169,RA Jadeja,1,3.0,6.6,0.0,55.2,8.904,0.0,0.0,1.0,0.0
170,R Ashwin,0,3.0,6.4,0.0,32.6,5.51,0.0,0.0,1.0,0.0
171,RA Jadeja,3,15.0,6.2,0.0,50.0,8.542,0.0,1.0,1.0,0.0
172,RA Jadeja,3,15.0,5.8,0.0,44.8,8.180000000000001,0.0,1.0,1.0,0.0
173,R Ashwin,3,12.0,6.4,0.0,30.8,5.486,0.0,1.0,1.0,0.0
174,R Ashwin,3,8.0,6.0,0.0,29.0,5.462000000000001,0.0,1.0,1.0,0.0
175,RA Jadeja,3,6.0,6.2,0.0,41.2,7.07,0.0,1.0,1.0,0.0
176,R Ashwin,3,10.0,5.6,0.0,31.0,5.0680000000000005,0.0,1.0,1.0,0.0
177,R Ashwin,1,5.0,9.2,0.0,37.2,4.938000000000001,0.0,1.0,1.0,0.0
178,R Ashwin,1,13.0,7.6,0.0,43.4,4.808,0.0,1.0,1.0,0.0
179,RA Jadeja,1,11.0,6.6,0.0,38.4,6.074000000000001,0.0,1.0,1.0,0.0
180,RA Jadeja,1,9.0,7.0,0.0,35.6,5.078,0.0,1.0,1.0,0.0
181,R Ashwin,1,7.0,8.8,0.0,47.6,5.072,0.0,1.0,1.0,0.0
182,RA Jadeja,1,5.0,7.0,0.0,36.4,5.192,0.0,1.0,1.0,0.0
183,PJ Cummins,3,11.0,10.0,0.0,73.0,7.3,0.0,0.0,1.0,1.0
184,PJ Cummins,3,9.0,10.0,0.0,73.0,7.3,0.0,0.0,1.0,1.0
185,PJ Cummins,3,7.0,10.0,0.0,73.0,7.3,0.0,0.0,1.0,1.0
186,R Ashwin,0,10.0,9.6,0.0,49.6,5.116,0.0,1.0,1.0,0.0
187,R Ashwin,0,9.0,10.0,0.0,51.6,5.159999999999999,0.0,1.0,1.0,0.0
188,RA Jadeja,1,7.0,7.2,0.0,37.8,5.246,0.0,1.0,1.0,0.0
189,RA Jadeja,1,5.0,7.4,0.0,39.2,5.3,0.0,1.0,1.0,0.0
190,R Ashwin,0,2.0,10.0,0.0,49.4,4.9399999999999995,0.0,1.0,1.0,0.0
191,RA Jadeja,1,3.0,7.6,0.0,39.8,5.24,0.0,1.0,1.0,0.0
192,RA Jadeja,2,8.0,9.2,0.0,40.4,4.976000000000001,0.0,1.0,1.0,0.0
193,RA Jadeja,2,9.0,8.8,0.0,41.0,4.712000000000001,0.0,1.0,1.0,0.0
194,RA Jadeja,2,8.0,8.2,0.0,41.0,4.508,0.0,1.0,1.0,0.0
195,PJ Cummins,1,9.0,7.2,1.0,73.0,7.3,0.0,0.0,1.0,1.0
196,PJ Cummins,1,8.0,10.0,2.0,73.0,7.3,0.0,0.0,1.0,1.0
197,R Ashwin,3,11.0,10.0,2.0,45.8,4.58,0.0,1.0,1.0,0.0
198,R Ashwin,3,8.0,10.0,2.0,42.2,4.220000000000001,0.0,1.0,1.0,0.0
199,R Ashwin,3,6.0,10.0,2.0,40.8,4.08,0.0,1.0,1.0,0.0
200,PJ Cummins,1,11.0,10.0,2.0,55.0,8.111999999999998,0.0,0.0,1.0,1.0
201,RA Jadeja,4,17.0,9.2,1.0,39.4,4.308,0.0,1.0,1.0,0.0
202,RA Jadeja,4,18.0,8.8,1.0,37.8,4.108,0.0,1.0,1.0,0.0
203,RA Jadeja,4,15.0,9.2,1.0,36.2,4.112,0.0,1.0,1.0,0.0
204,R Ashwin,3,12.0,9.6,1.0,37.4,3.8020000000000005,0.0,1.0,1.0,0.0
205,R Ashwin,3,10.0,9.8,0.0,34.0,3.5239999999999996,0.0,1.0,1.0,0.0
206,R Ashwin,3,13.0,9.4,0.0,32.0,3.386,0.0,1.0,1.0,0.0
207,PJ Cummins,1,16.0,8.6,0.0,59.2,7.226000000000001,0.0,0.0,1.0,1.0
208,PJ Cummins,1,14.0,10.0,0.0,63.4,6.339999999999999,0.0,0.0,1.0,1.0
209,PJ Cummins,1,11.0,10.0,0.0,58.6,5.859999999999999,0.0,0.0,1.0,1.0
210,R Ashwin,1,5.0,9.6,1.0,30.4,3.226,0.0,0.0,0.0,0.0
211,RA Jadeja,1,5.0,9.2,1.0,36.4,4.132,0.0,0.0,0.0,0.0
212,R Ashwin,1,5.0,9.4,2.0,28.8,3.066,0.0,0.0,0.0,0.0
213,RA Jadeja,1,5.0,8.8,2.0,36.6,4.151999999999999,0.0,0.0,0.0,0.0
214,RA Jadeja,1,8.0,8.8,2.0,38.4,4.168,0.0,0.0,0.0,0.0
215,R Ashwin,1,5.0,9.4,2.0,29.2,3.0439999999999996,0.0,0.0,0.0,0.0
216,R Ashwin,1,5.0,9.8,2.0,38.4,3.9019999999999997,0.0,1.0,0.0,0.0
217,RA Jadeja,2,6.0,9.4,3.0,39.6,4.209999999999999,0.0,1.0,0.0,0.0
218,R Ashwin,1,6.0,10.0,3.0,47.6,4.76,0.0,1.0,0.0,0.0
219,RA Jadeja,2,7.0,9.6,5.0,40.8,4.252,0.0,1.0,0.0,0.0
220,RA Jadeja,2,8.0,9.4,6.0,40.2,4.2780000000000005,0.0,1.0,0.0,0.0
221,R Ashwin,1,8.0,10.0,6.0,56.4,5.640000000000001,0.0,1.0,0.0,0.0
222,RA Jadeja,0,2.0,9.6,5.0,39.2,4.178,0.0,1.0,0.0,0.0
223,R Ashwin,1,2.0,10.0,5.0,57.0,5.700000000000001,0.0,1.0,0.0,0.0
224,R Ashwin,1,3.0,10.0,3.0,57.6,5.760000000000001,0.0,1.0,0.0,0.0
225,R Ashwin,1,7.0,10.0,1.0,49.4,4.94,0.0,1.0,0.0,0.0
226,RA Jadeja,0,6.0,9.4,2.0,38.2,4.078,0.0,1.0,0.0,0.0
227,RA Jadeja,0,4.0,9.4,2.0,37.8,3.9519999999999995,0.0,1.0,0.0,0.0
228,RA Jadeja,3,5.0,9.8,4.0,36.8,3.7659999999999996,0.0,1.0,0.0,0.0
229,RA Jadeja,3,8.0,10.0,6.0,35.8,3.5800000000000005,0.0,1.0,0.0,0.0
230,RA Jadeja,3,10.0,10.0,8.0,35.2,3.5200000000000005,0.0,1.0,0.0,0.0
231,R Ashwin,1,11.0,10.0,7.0,46.4,4.640000000000001,0.0,1.0,0.0,0.0
232,R Ashwin,1,11.0,10.0,6.0,43.4,4.34,0.0,1.0,0.0,0.0
233,R Ashwin,1,9.0,10.0,4.0,48.6,4.859999999999999,0.0,1.0,0.0,0.0
234,RA Jadeja,3,9.0,10.0,2.0,40.2,4.0200000000000005,0.0,1.0,0.0,0.0
235,RA Jadeja,3,9.0,10.0,0.0,45.2,4.52,0.0,1.0,0.0,0.0
236,RA Jadeja,3,11.0,10.0,0.0,50.8,5.08,0.0,1.0,0.0,0.0
237,R Ashwin,0,4.0,8.0,0.0,51.6,6.12,0.0,0.0,1.0,0.0
238,R Ashwin,0,2.0,7.0,0.0,54.6,7.380000000000001,0.0,0.0,1.0,0.0
239,RA Jadeja,0,4.0,5.2,0.0,52.2,7.473999999999999,0.0,0.0,1.0,0.0
240,MA Starc,2,4.0,7.2,0.0,33.0,4.054,0.0,0.0,1.0,1.0
241,RA Jadeja,0,5.0,6.8,0.0,53.6,9.867999999999999,0.0,0.0,1.0,0.0
242,MA Starc,2,8.0,8.2,0.0,29.4,4.0,0.0,0.0,1.0,1.0
243,R Ashwin,0,9.0,9.0,0.0,52.4,8.120000000000001,0.0,0.0,1.0,0.0
244,RA Jadeja,0,10.0,8.4,0.0,49.4,11.702,0.0,0.0,1.0,0.0
245,MA Starc,2,4.0,7.8,0.0,30.6,4.5,0.0,0.0,1.0,1.0
246,RA Jadeja,1,11.0,6.8,0.0,45.2,11.282,0.0,0.0,0.0,0.0
247,R Ashwin,3,10.0,7.0,1.0,47.0,7.580000000000001,0.0,0.0,0.0,0.0
248,R Ashwin,3,11.0,8.0,2.0,41.6,7.039999999999999,0.0,0.0,0.0,0.0
249,R Ashwin,3,6.0,7.0,3.0,38.4,5.76,0.0,0.0,0.0,0.0
250,RA Jadeja,1,3.0,5.2,3.0,41.0,10.862,0.0,0.0,0.0,0.0
251,RA Jadeja,1,7.0,5.2,3.0,41.0,8.608,0.0,0.0,0.0,0.0
252,MA Starc,2,10.0,7.2,2.0,35.2,4.9159999999999995,0.0,0.0,0.0,1.0
253,MA Starc,2,11.0,7.2,1.0,39.8,5.331999999999999,0.0,0.0,0.0,1.0
254,MA Starc,2,10.0,7.8,0.0,43.2,5.247999999999999,0.0,0.0,0.0,1.0
255,RA Jadeja,0,0.0,10.0,0.0,42.8,6.534000000000001,0.0,0.0,1.0,0.0
256,MA Starc,0,0.0,8.4,0.0,46.4,5.372000000000001,0.0,0.0,1.0,1.0
257,RA Jadeja,0,0.0,10.0,0.0,44.6,4.459999999999999,0.0,0.0,1.0,0.0
258,RA Jadeja,0,0.0,8.4,0.0,46.4,4.64,0.0,0.0,1.0,0.0
259,MA Starc,0,0.0,8.6,0.0,49.6,5.496,0.0,0.0,1.0,1.0
260,MA Starc,0,4.0,8.2,0.0,49.4,5.704000000000001,0.0,0.0,1.0,1.0
261,R Ashwin,0,6.0,9.2,0.0,38.2,5.014,0.0,0.0,1.0,0.0
262,R Ashwin,0,7.0,8.6,0.0,38.0,4.268000000000001,0.0,0.0,1.0,0.0
263,R Ashwin,0,2.0,8.8,0.0,41.0,4.8020000000000005,0.0,0.0,1.0,0.0
264,R Ashwin,2,2.0,8.8,1.0,40.6,4.7620000000000005,0.0,0.0,0.0,0.0
265,R Ashwin,2,4.0,8.8,2.0,40.2,4.7219999999999995,0.0,0.0,0.0,0.0
266,RA Jadeja,0,4.0,10.0,2.0,49.8,4.98,0.0,0.0,0.0,0.0
267,RA Jadeja,0,4.0,10.0,2.0,53.2,5.32,0.0,0.0,0.0,0.0
268,RA Jadeja,0,4.0,10.0,2.0,54.8,5.48,0.0,0.0,0.0,0.0
269,R Ashwin,2,4.0,9.2,2.0,36.8,4.148000000000001,0.0,0.0,0.0,0.0
270,MA Starc,0,2.0,5.6,1.0,45.8,6.288,0.0,0.0,0.0,1.0
271,MA Starc,0,2.0,7.4,1.0,42.2,6.872,0.0,0.0,0.0,1.0
272,MA Starc,0,2.0,6.4,1.0,38.8,7.248,0.0,0.0,0.0,1.0
273,MA Starc,1,3.0,5.6,1.0,36.2,6.924000000000001,0.0,0.0,1.0,1.0
274,RA Jadeja,0,1.0,8.0,0.0,44.8,4.48,0.0,0.0,1.0,0.0
275,RA Jadeja,0,1.0,6.0,0.0,34.8,3.4799999999999995,0.0,0.0,1.0,0.0
276,MA Starc,1,2.0,5.6,0.0,33.6,6.6,0.0,0.0,1.0,1.0
277,MA Starc,1,3.0,6.4,0.0,34.4,5.9,0.0,0.0,1.0,1.0
278,RA Jadeja,0,2.0,4.0,0.0,23.2,2.32,0.0,0.0,1.0,0.0
279,RA Jadeja,0,4.0,6.0,0.0,20.2,2.02,0.0,0.0,0.0,0.0
280,R Ashwin,2,6.0,10.0,0.0,37.4,3.974,0.0,0.0,0.0,0.0
